GUIDELINE	REFERENCE_TABLE	ORGANISM_CODE	ORGANISM_CODE_TYPE	EXCEPTION_ORGANISM_CODE	EXCEPTION_ORGANISM_CODE_TYPE	ABX_CODE	ABX_CODE_TYPE	ANTIBIOTIC_EXCEPTIONS	DATE_ENTERED	DATE_MODIFIED	COMMENTS
CLSI	Non-Enterobacterales	pae	WHONET_ORG_CODE			ERY	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pae	WHONET_ORG_CODE			AZM	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pae	WHONET_ORG_CODE			CLR	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pae	WHONET_ORG_CODE			QDA	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pae	WHONET_ORG_CODE			RIF	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			PEN	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			CZO	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			CXM	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			FOX	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			CTT	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			CLI	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			DAP	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			FUS	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			VAN	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			ERY	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			AZM	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			CLR	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			QDA	WHONET_ABX_CODE		2021-01-01		
CLSI	Non-Enterobacterales	pma	WHONET_ORG_CODE			RIF	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sap	WHONET_ORG_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sap	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sap	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sap	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sau	WHONET_ORG_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sau	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sau	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sau	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	slu	WHONET_ORG_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	slu	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	slu	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	slu	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sep	WHONET_ORG_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sep	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sep	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sep	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	shl	WHONET_ORG_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	shl	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	shl	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	shl	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sca	WHONET_ORG_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sca	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sca	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sca	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	stc	WHONET_ORG_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	stc	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	stc	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	stc	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sxy	WHONET_ORG_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sxy	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sxy	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2021-01-01		
CLSI	Staphylococci	sxy	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			CLI	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			DAP	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			FUS	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			VAN	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			ORI	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			TEC	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			TLV	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			TZD	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			QDA	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			RIF	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			ERY	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE			CLR	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	EBC	FAMILY_CODE	SAL,SHI	GENUS_CODE	AZM	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			CLI	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			DAP	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			FUS	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			VAN	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			ORI	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			TEC	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			TLV	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			TZD	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			QDA	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			RIF	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			ERY	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			CLR	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	AER	GENUS_CODE			AZM	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			PEN	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			CEP	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			CZO	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			CXM	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			FOX	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			CTT	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			CLI	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			DAP	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			FUS	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			VAN	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			ERY	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			AZM	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			CLR	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			QDA	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	NFR	GENUS_GROUP			RIF	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	hin	WHONET_ORG_CODE			J01XA	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	hin	WHONET_ORG_CODE			J01FF	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	hin	WHONET_ORG_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	hin	WHONET_ORG_CODE			TZD	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	bca	WHONET_ORG_CODE			J01XA	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	bca	WHONET_ORG_CODE			J01FF	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	bca	WHONET_ORG_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	bca	WHONET_ORG_CODE			TZD	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	NE-	GENUS_CODE			J01XA	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	NE-	GENUS_CODE			J01FF	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	NE-	GENUS_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	NE-	GENUS_CODE			TZD	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	cfe	WHONET_ORG_CODE			J01XA	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	cfe	WHONET_ORG_CODE			J01FF	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	cfe	WHONET_ORG_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	cfe	WHONET_ORG_CODE			TZD	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	caj	WHONET_ORG_CODE			J01XA	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	caj	WHONET_ORG_CODE			J01FF	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	caj	WHONET_ORG_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	caj	WHONET_ORG_CODE			TZD	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	cco	WHONET_ORG_CODE			J01XA	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	cco	WHONET_ORG_CODE			J01FF	ATC_CODE		2021-01-01		
EUCAST	Other gram-negatives	cco	WHONET_ORG_CODE			LNZ	WHONET_ABX_CODE		2021-01-01		
EUCAST	Other gram-negatives	cco	WHONET_ORG_CODE			TZD	WHONET_ABX_CODE		2021-01-01		
EUCAST	Gram-positive bacteria	+	SUBKINGDOM_CODE			ATM	WHONET_ABX_CODE		2021-01-01		
EUCAST	Gram-positive bacteria	+	SUBKINGDOM_CODE			TEM	WHONET_ABX_CODE		2021-01-01		
EUCAST	Gram-positive bacteria	+	SUBKINGDOM_CODE			POL	WHONET_ABX_CODE		2021-01-01		
EUCAST	Gram-positive bacteria	+	SUBKINGDOM_CODE			COL	WHONET_ABX_CODE		2021-01-01		
EUCAST	Gram-positive bacteria	+	SUBKINGDOM_CODE			NAL	WHONET_ABX_CODE		2021-01-01		
EUCAST	Anaerobes	ANA	ANAEROBE			ATM	WHONET_ABX_CODE		2021-01-01		
EUCAST	Anaerobes	ANA	ANAEROBE			J01G	ATC_CODE		2021-01-01		
EUCAST	Anaerobes	ANA	ANAEROBE			POL	WHONET_ABX_CODE		2021-01-01		
EUCAST	Anaerobes	ANA	ANAEROBE			COL	WHONET_ABX_CODE		2021-01-01		
EUCAST	Anaerobes	ANA	ANAEROBE			NAL	WHONET_ABX_CODE		2021-01-01		
CLSI	M24 Nocardia spp.	noa	WHONET_ORG_CODE			CIP	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	noa	WHONET_ORG_CODE			CLR	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nbr	WHONET_ORG_CODE			CIP	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nbr	WHONET_ORG_CODE			CLR	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nbr	WHONET_ORG_CODE			IPM	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	noy	WHONET_ORG_CODE			AMC	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	noy	WHONET_ORG_CODE			CIP	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	noy	WHONET_ORG_CODE			CLR	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nfa	WHONET_ORG_CODE			CRO	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nfa	WHONET_ORG_CODE			CLR	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nfa	WHONET_ORG_CODE			TOB	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nno	WHONET_ORG_CODE			AMC	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nno	WHONET_ORG_CODE			CIP	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nno	WHONET_ORG_CODE			TOB	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	not	WHONET_ORG_CODE			AMC	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	not	WHONET_ORG_CODE			CRO	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	not	WHONET_ORG_CODE			IPM	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nop	WHONET_ORG_CODE			AMC	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nop	WHONET_ORG_CODE			CRO	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nop	WHONET_ORG_CODE			IPM	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	nop	WHONET_ORG_CODE			MNO	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	ntr	WHONET_ORG_CODE			AMK	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	ntr	WHONET_ORG_CODE			CLR	WHONET_ABX_CODE		2023-04-12		
CLSI	M24 Nocardia spp.	ntr	WHONET_ORG_CODE			TOB	WHONET_ABX_CODE		2023-04-12		
CLSI	M27 Yeasts	ckr	WHONET_ORG_CODE			FLU	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	CRY	GENUS_CODE			ANI	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	CRY	GENUS_CODE			CAS	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	CRY	GENUS_CODE			MIF	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	RHO	GENUS_CODE			ANI	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	RHO	GENUS_CODE			CAS	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	RHO	GENUS_CODE			FLU	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	RHO	GENUS_CODE			MIF	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	TRI	GENUS_CODE			ANI	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	TRI	GENUS_CODE			CAS	WHONET_ABX_CODE		2023-04-14		
CLSI	M27 Yeasts	TRI	GENUS_CODE			MIF	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	ASP	GENUS_CODE			FLU	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	ate	WHONET_ORG_CODE			FLU	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	CUN	GENUS_CODE			FLU	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	CUN	GENUS_CODE			VOR	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	LIC	GENUS_CODE			FLU	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	LIC	GENUS_CODE			VOR	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	RZH	GENUS_CODE			FLU	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	RZH	GENUS_CODE			VOR	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	MUC	GENUS_CODE			FLU	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	MUC	GENUS_CODE			VOR	WHONET_ABX_CODE		2023-04-14		
CLSI	M38 Filamentous fungi	pli	WHONET_ORG_CODE			AMB	WHONET_ABX_CODE		2023-04-14		
EUCAST	Non-fermentative gram-negative bacteria	aba	WHONET_ORG_CODE			TCY	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	aba	WHONET_ORG_CODE			DOX	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	apt	WHONET_ORG_CODE			DOX	WHONET_ABX_CODE		2021-01-01		
EUCAST	Non-fermentative gram-negative bacteria	ano	WHONET_ORG_CODE			DOX	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	csk	WHONET_ORG_CODE			AMP	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	csk	WHONET_ORG_CODE			AMX	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	csk	WHONET_ORG_CODE			TIC	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	cfa	WHONET_ORG_CODE			AMP	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	cfa	WHONET_ORG_CODE			AMX	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	cfa	WHONET_ORG_CODE			TIC	WHONET_ABX_CODE		2021-01-01		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			AMP	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			AMX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			AMC	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			SAM	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			CZO	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			LEX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			CFR	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cbk	WHONET_ORG_CODE			FOX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			AMP	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			AMX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			AMC	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			SAM	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			CZO	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			LEX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			CFR	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	c11	WHONET_ORG_CODE			FOX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			AMP	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			AMX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			AMC	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			SAM	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			CZO	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			LEX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			CFR	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cwe	WHONET_ORG_CODE			FOX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			AMP	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			AMX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			AMC	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			SAM	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			CZO	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			LEX	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			CFR	WHONET_ABX_CODE		2024-04-12		
EUCAST	Enterobacterales	cyo	WHONET_ORG_CODE			FOX	WHONET_ABX_CODE		2024-04-12		
CLSI	Enterobacterales	RAO	GENUS_CODE			AMX	WHONET_ABX_CODE		2024-04-18		
CLSI	Enterobacterales	yes	WHONET_ORG_CODE			POL	WHONET_ABX_CODE		2024-04-18		
CLSI	Enterobacterales	yes	WHONET_ORG_CODE			COL	WHONET_ABX_CODE		2024-04-18		
CLSI	Non-Enterobacterales	axy	WHONET_ORG_CODE			AMP	WHONET_ABX_CODE		2024-04-18		
CLSI	Non-Enterobacterales	axy	WHONET_ORG_CODE			AMX	WHONET_ABX_CODE		2024-04-18		
CLSI	Non-Enterobacterales	axy	WHONET_ORG_CODE			CTX	WHONET_ABX_CODE		2024-04-18		
CLSI	Non-Enterobacterales	axy	WHONET_ORG_CODE			CRO	WHONET_ABX_CODE		2024-04-18		
CLSI	Non-Enterobacterales	axy	WHONET_ORG_CODE			ETP	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-positives (Vet)	bce	WHONET_ORG_CODE			PEN	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-positives (Vet)	erh	WHONET_ORG_CODE			VAN	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-positives (Vet)	LAC	GENUS_CODE			VAN	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-positives (Vet)	lmo	WHONET_ORG_CODE			J01DB	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-positives (Vet)	lmo	WHONET_ORG_CODE			J01DC	ATC_CODE		2024-04-18		
CLSI	Other gram-positives (Vet)	lmo	WHONET_ORG_CODE			J01DD	ATC_CODE		2024-04-18		
CLSI	Other gram-positives (Vet)	lmo	WHONET_ORG_CODE			J01DE	ATC_CODE		2024-04-18		
CLSI	Other gram-positives (Vet)	lmo	WHONET_ORG_CODE			J01DI	ATC_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	abu	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	acy	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	ask	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	NE-	GENUS_CODE			TMP	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	cfe	WHONET_ORG_CODE			FUS	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	cfe	WHONET_ORG_CODE			J01FG	ATC_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	cfe	WHONET_ORG_CODE			TMP	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	cfe	WHONET_ORG_CODE			NAL	WHONET_ABX_CODE		2024-04-18		
CLSI	Other gram-negatives (Vet)	caj	WHONET_ORG_CODE			CEP	WHONET_ABX_CODE		2024-04-18		
